,id,Counts,text,category,author,book/prompt,model,nation,gender,race,mean_sen_len,sentiment,male_pronouns,female_pronouns,TTR,lex_density,concreteness,its,during,between,how,see,be,isn't,off,must,but,couldn't,ours,a,about,all,any,i,our,here,aren't,and,ourselves,itself,on,under,one,you'll,too,this,after,then,should,that'll,me,why,your,until,won't,further,you,needn't,mightn't,they,don't,each,same,had,just,wouldn't,my,into,that,are,you've,than,do,as,the,them,there,does,some,themselves,weren't,you'd,through,below,in,don,wasn't,an,were,for,has,very,before,or,what,hadn't,doesn't,shan't,having,no,not,well,will,over,which,yourselves,once,am,above,of,other,it's,is,have,much,out,would,by,again,hasn't,myself,down,could,theirs,from,while,with,who,against,doing,you're,mustn't,it,shouldn't,haven't,most,whom,can,at,been,those,being,when,where,their,was,never,nor,these,did,we,such,because,up,few,more,made,yours,should've,go,to,yourself,only,so,might,own,now,if,upon,didn't,both,say,said,ask,asked,reply ,replied,NN,NNS,NNP,NNPS,VB,VBD,VBG,VBN,VBP,VBZ,JJ,JJR,JJS,RB,RBR,RBS,PRP,PRP$,IN,DT
165,95816,2,"Well, I reckon it's about time for another of my yarns. If you'll permit me a twist of phrase and a daub of colorful metaphor, I'll spin a tale to warm the heart and stoke the fires of the imagination, just as sure as the Mississippi turns its muddy cheek to the wonder of the waxing sun. Now, picture if you will, a tumble-down town, quiet and sleepy as a tick on a houndâ€™s back, nestled in the valley of two lofty, storied hills. Its inhabitants would think nothing of sharing their last piece of cornbread with a stranger, even if it meant going hungry themselves. Yes, here, in this pocket of the world, surviving on kindness and little else, lived the richest souls youâ€™d ever hope to meet. Compare them to the rest of mankind, and you'd count yourself lucky for such wealth could never be tallied with coins and banknotes, but with the heartbeats that race in joy, in sorrow, in love, and every precious breath drawn under Godâ€™s blue sky.
",synthetic,twain,Act like Mark Twain and write an original paragraph utilizing his style.,gpt4,British/Irish,male,white,29.5,0.978155792,0,0,0.6982248520710059,0.5266272189349113,2.507548387096774,0.01183432,0,0,0,0,0.00591716,0,0,0,0.00591716,0,0,0.041420118,0.00591716,0,0,0.01183432,0,0.00591716,0,0.041420118,0,0,0.01183432,0.00591716,0,0,0,0.00591716,0,0,0,0,0.00591716,0,0,0,0,0,0.017751479,0,0,0,0,0,0,0,0.00591716,0,0.00591716,0,0.00591716,0,0,0,0,0.017751479,0.065088757,0.00591716,0,0,0,0.00591716,0,0,0,0,0.029585799,0,0,0,0,0.01183432,0,0,0,0,0,0,0,0,0,0,0,0.00591716,0.00591716,0,0,0,0,0,0,0.059171598,0,0,0,0,0,0,0.00591716,0,0,0,0,0,0.00591716,0,0,0,0.017751479,0,0,0,0,0,0.01183432,0,0,0,0,0,0,0,0,0,0,0,0.00591716,0,0.00591716,0,0,0,0,0.00591716,0,0,0,0,0,0,0,0,0.023668639,0.00591716,0,0,0,0,0.00591716,0.017751479,0,0,0,0,0,0,0,0,0,0.2011834319526627,0.047337278,0,0,0.029585799,0.023668639,0.023668639,0.01183432,0.035502959,0.01183432,0.071005917,0,0.00591716,0.065088757,0,0,0.053254438,0.023668639,0.1715976331360946,0.1242603550295858
166,95659,2,"Bobby-Jack Sloan, a boy of considerable gumption, found himself in the grips of a peculiar summer day down yonder by the Mississippi. Now, the Sloan boys were notorious for their mischief, but Bobby-Jack, Oh, he was a breed unto himself! His straw hat tilted rakishly over ebony eyes, cheeks perpetually smudged with the evidence of fresh pranks, and lips curved up in a permanent contrivance of a grin that sat on his face like a cat on a warm hearth. Today, he fancied himself an adventurer, like them sea captains in the storybooks, out to prove the existence of that alleged monster Clamerton's pet alligator, lost decades ago in the winding mud-roads of the marshy delta, a tale to freeze the gumption straight out your veins, if you had a mind to believe it...",synthetic,twain,Write a paragraph from an original novel in the style of Mark Twain.,gpt4,British/Irish,male,white,34,-0.29051128,0.053435115,0,0.7251908396946565,0.5190839694656488,2.5662608695652174,0,0,0,0,0,0,0,0,0,0.007633588,0,0,0.06870229,0,0,0,0,0,0,0,0.007633588,0,0,0.015267176,0,0,0,0,0,0,0,0,0,0,0,0.007633588,0,0,0,0.007633588,0,0,0,0,0,0,0.007633588,0,0,0,0,0.015267176,0,0,0,0,0,0.06870229,0.007633588,0,0,0,0,0,0,0,0,0.030534351,0,0,0.007633588,0.007633588,0.007633588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007633588,0,0,0,0,0,0.045801527,0,0,0,0,0,0.015267176,0,0.007633588,0,0,0,0.007633588,0,0,0,0,0.007633588,0,0,0,0,0,0.007633588,0,0,0,0,0,0,0,0,0,0,0,0.007633588,0.007633588,0,0,0,0,0,0,0,0.007633588,0,0,0,0,0,0,0.022900763,0,0,0,0,0,0.007633588,0.007633588,0,0,0,0,0,0,0,0,0,0.2137404580152671,0.06870229,0,0,0.030534351,0.083969466,0,0.007633588,0.015267176,0,0.061068702,0,0,0.038167939,0,0,0.061068702,0.030534351,0.1679389312977099,0.1526717557251908
167,95476,2,"Now, there's a certain kind of wisdom that a man picks up meandering along the banks of the Mississippi, with its muddy waters churning like a pot full of half-formed thoughts. It's a deeper wisdom than you'd find in those hoity-toity schools back East where folks are in such a rush to fill their minds with all kinds of memorized clutter. No sir, along the river, it's a slow-dripping sort of knowledge, as gentle and persistent as the lapping of wave upon weathered rock. It clings to a man, seeping into him as surely as the riverâ€™s mist at dawn, and in time it makes him wiser than any scholar with his nose buried in books, full of facts but void of any real understanding of this grand tapestry of life.",synthetic,twain,Write an original paragraph in the style of Mark Twain.,gpt4,British/Irish,male,white,33.75,-0.154745311,0.023622047,0,0.6929133858267716,0.4960629921259842,2.492162162162162,0.007874016,0,0,0,0,0,0,0,0,0.007874016,0,0,0.05511811,0,0.007874016,0.015748031,0,0,0,0,0.015748031,0,0,0,0,0,0,0,0.007874016,0,0,0,0,0,0,0,0,0,0,0.007874016,0,0,0,0,0,0,0,0,0,0,0.007874016,0.007874016,0.007874016,0,0.015748031,0,0.031496063,0.039370079,0,0.007874016,0,0,0,0,0,0,0,0.031496063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007874016,0,0,0,0,0,0,0,0,0,0.078740157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023622047,0,0,0,0,0,0.031496063,0,0,0,0,0,0.007874016,0,0.007874016,0,0,0.007874016,0.007874016,0,0,0,0,0,0,0.007874016,0,0.007874016,0,0,0,0,0,0,0.015748031,0,0,0,0,0,0.007874016,0,0.007874016,0,0,0,0,0,0,0,0,0.2047244094488189,0.070866142,0,0,0.007874016,0.007874016,0.023622047,0.007874016,0.023622047,0.023622047,0.078740157,0.015748031,0,0.031496063,0,0,0.05511811,0.023622047,0.2204724409448819,0.1417322834645669
168,93379,2,"In a particular quarter of the town of Mellington, where red-brick houses fought for prominence against the encroaching vine-encrusted cottages, there resided the taciturn Mrs. Pritchard. Widowed, but far from submissive, she wore her widow's weeds with a regal austerity that even the village's lofty aristocrats might envy. Her house, quaint and decorous, stood in a cluster of evenly spread Elms, casting defiant shadows that lulled the pavement into an eternal twilight, all of it giving off an air of collected solitude. Mrs. Pritchardâ€™s mornings commenced with the precise rhythm of a clockmakerâ€™s timepiece, set in its ways like the old cobbles that graced the narrow streets around. As such, the entirety of Mellington would have been startled, to put it mildly, if they were aware of the disarray that was to descend upon Mrs. Pritchardâ€™s predictable universe this particularly unassuming Tuesday morning.
",synthetic,gaskell,Write a paragraph from an original novel in the style of Elizabeth Gaskell.,gpt4,British/Irish,male,white,29,0.975576103,0,0.022222222,0.7777777777777778,0.562962963,2.3791525423728817,0.007407407,0,0,0,0,0,0,0.007407407,0,0.007407407,0,0,0.02962963,0,0.007407407,0,0,0,0,0,0.007407407,0,0,0,0,0,0,0,0.007407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007407407,0,0,0,0,0,0,0,0.007407407,0.02962963,0,0,0,0,0.007407407,0.074074074,0,0.007407407,0,0,0,0,0,0,0,0.022222222,0,0,0.014814815,0.007407407,0.007407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059259259,0,0,0,0.007407407,0,0,0.007407407,0,0,0,0,0,0,0,0.007407407,0,0.014814815,0,0.007407407,0,0,0,0.014814815,0,0,0,0,0,0,0.007407407,0,0,0,0.007407407,0,0.007407407,0,0,0,0,0,0.007407407,0,0,0,0,0,0,0,0,0.014814815,0,0,0,0.007407407,0,0,0.007407407,0.007407407,0,0,0,0,0,0,0,0,0.1851851851851851,0.074074074,0,0,0.02962963,0.066666667,0.014814815,0.02962963,0,0,0.1185185185185185,0,0,0.044444444,0,0,0.037037037,0.014814815,0.1629629629629629,0.1333333333333333
169,94654,2,"My dear companions, we tread upon hallowed ground, soil rich in the tears and toil of our noble ancestors. Shadows of their strength and determination stretch out like tender tendrils, tender but indomitable, linking us to a past that cannot and should not be denied. Their sacrifices, imbued with courage and resilience, sculpted us, wove our souls into intricate tapestries of hope and indivisible resolve. In our veins flows not just blood, but their stories, their dreams unfulfilled, their struggles against the tempestuous tides of adversity. Let it then not be said that we ever forget whence we came, for the silent voices whispering in the winds of yesteryears resound loudly within our hearts, echoing the unwavering symphony of survival and evolution. The path before us is fraught with uncertainty, the future is hazy with clouds of doubt, yet as long as we bear the legacy of our forbears, no darkness can populate our spirits; no, we shall remain defiant light radiating the promise of our heritage, steadfast in our quest for justice, equality, and dignity for all.",synthetic,hopkins,Act like Pauline Hopkins and write an original paragraph utilizing her style.,gpt4,British/Irish,male,white,29.83333333333333,0.9984383583068848,0,0,0.6815642458100558,0.5586592178770949,2.334967741935484,0,0,0,0,0,0.011173184,0,0,0,0.011173184,0,0,0.005586592,0,0.005586592,0,0,0.044692737,0,0,0.039106145,0,0,0,0,0,0,0,0,0,0.005586592,0.005586592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005586592,0,0.005586592,0.005586592,0.011173184,0,0,0,0,0.011173184,0.05027933,0,0,0,0,0,0,0,0,0,0.022346369,0,0,0,0,0.016759777,0,0,0.005586592,0,0,0,0,0,0,0.011173184,0.022346369,0,0,0,0,0,0,0,0,0.05027933,0,0,0.011173184,0,0,0.005586592,0,0,0,0,0,0,0,0,0,0,0.016759777,0,0.005586592,0,0,0,0.005586592,0,0,0,0,0.011173184,0,0,0,0,0,0,0.027932961,0,0,0,0,0,0.027932961,0,0,0,0,0,0,0,0,0,0.005586592,0,0,0,0,0,0,0,0.005586592,0,0,0,0.005586592,0,0,0,0,0.1787709497206704,0.1117318435754189,0,0,0.033519553,0.022346369,0.022346369,0.016759777,0.022346369,0.016759777,0.072625698,0,0,0.061452514,0,0,0.05027933,0.078212291,0.1564245810055866,0.072625698
170,90679,2,"Though days of sunshine were by no means common in the quiet village of Highbury, Miss Elizabeth Winstead always found her spirits lifted by the humble pleasures she carved out for herself. She was not blessed with a great fortune, nor with physical beauty that would have made her the cynosure of all gatherings, but she possessed an intelligent mind and a heart filled generously with warmth and compassion. Each day, she would make her way to the local lending library, carefully selecting novels that offered a respite from the monotony of village life. In the comfort of her own quaint sitting room, she would find herself lost in the exploits of indomitable heroines and the grand affairs of dashing gentlemen, their plights and triumphs mirroring her own battles in the unassuming life she led. The day would end with the ceaseless hope that every tomorrow brings for those who dare to dream and finds them courageously stepping into an unknown yet beautiful future.",synthetic,austen,Write an original paragraph in the style of Jane Austen.,gpt4,British/Irish,male,white,32.8,0.999491572,0,0.079268293,0.6890243902439024,0.5365853658536586,2.291914893617021,0,0,0,0,0,0,0,0,0,0.006097561,0,0,0.018292683,0,0.006097561,0,0,0,0,0,0.030487805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006097561,0,0,0,0,0,0.006097561,0.018292683,0,0,0,0,0,0.067073171,0.006097561,0,0,0,0,0,0,0,0,0.024390244,0,0,0.012195122,0.006097561,0.012195122,0,0,0,0,0,0,0,0,0,0.006097561,0.006097561,0,0,0,0,0,0,0,0,0.042682927,0,0,0,0.006097561,0,0.006097561,0.024390244,0.012195122,0,0,0,0,0,0,0.006097561,0,0.024390244,0.006097561,0,0,0,0,0,0,0,0,0,0,0,0,0.006097561,0,0,0,0.006097561,0.006097561,0,0.006097561,0,0,0,0,0,0,0,0,0.006097561,0,0,0,0.012195122,0,0,0,0,0.012195122,0,0,0,0,0,0,0,0,0,0,0,0.1585365853658536,0.079268293,0,0,0.030487805,0.042682927,0.030487805,0.030487805,0.018292683,0.012195122,0.097560976,0,0,0.036585366,0,0,0.06097561,0.030487805,0.1402439024390244,0.1280487804878048
171,95430,2,"Of all the peculiarities assigned to the Mississippi, none confounded me as much nor with as much regularity as the mischievous, mind-bending mists that would ascend at the dawnâ€™s early light. I still recollect, with a certain youthful mirth, how this vaporous vandal would obscure the river's course, making it seem as though the world ended just at the prow of our modestly ramshackle riverboat. The steam whistle would let out a robust, mournful melody, as if serenading the unseen spectres obscured by the fog banks. The river, the boat, the crew, and I, all together seemed trapped in a bewitching fog-drowned portrait painted by that grandest impractical jokester of them all, Mother Nature.
",synthetic,twain,Write an original paragraph in the style of Mark Twain.,gpt4,British/Irish,male,white,28.75,-0.954904377,0,0,0.7207207207207207,0.5495495495495496,2.376039603960396,0,0,0,0.009009009,0,0,0,0,0,0,0,0,0.027027027,0,0.027027027,0,0.018018018,0.009009009,0,0,0.009009009,0,0,0,0,0,0,0,0.009009009,0,0,0,0,0.009009009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009009009,0,0,0,0.018018018,0,0,0,0,0.045045045,0.1171171171171171,0.009009009,0,0,0,0,0,0,0,0,0.009009009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027,0,0,0,0,0.018018018,0.009009009,0.027027027,0.018018018,0,0,0,0,0,0,0,0,0.018018018,0,0,0,0,0,0.009009009,0,0,0,0,0,0.018018018,0,0,0,0,0,0,0,0,0.009009009,0,0,0,0,0,0,0,0,0,0,0,0,0.009009009,0,0,0,0,0,0,0.009009009,0,0,0,0,0,0,0,0,0,0.2072072072072072,0.036036036,0,0,0.054054054,0.018018018,0.018018018,0.045045045,0.009009009,0.009009009,0.099099099,0,0.009009009,0.045045045,0,0,0.027027027,0.009009009,0.1441441441441441,0.1801801801801801
172,95851,2,"Well, now, let me tell you a tale that might tickle the ribs of your imagination. Down by the Mississippi struts a young lad, freckled face kissed by the simmering sun, eyes sparklin' with an appetite for adventure that could shame the boldest of explorers. His trousers, more patches than original cloth, are a testament to the mischief that follows him like a faithful hound dog. Yet, beneath that guise of boyish brouhaha, is a spirit as durable as the aged oak that stands sentinel beside ol' man river. Yes, amidst all the hullabaloo of his days, he collects the wisdom dropped by time and tucks it in his heart, danglining it as an amulet, to ward off the scalawags of despair. Remember, it's not the size of the dog in the fight, but the fight in the dog that counts.",synthetic,twain,Act like Mark Twain and write an original paragraph utilizing his style.,gpt4,British/Irish,male,white,23.666666666666668,0.99625963,0.035460993,0,0.7021276595744681,0.5106382978723404,2.528861788617886,0,0,0,0,0,0,0,0.007092199,0,0.007092199,0,0,0.035460993,0,0.007092199,0,0,0,0,0,0.007092199,0,0,0,0,0,0,0,0,0,0,0,0,0.007092199,0,0.007092199,0,0,0,0.007092199,0,0,0,0,0,0,0,0,0,0,0,0.042553191,0.007092199,0,0.007092199,0,0.021276596,0.09929078,0,0,0,0,0,0,0,0,0,0.021276596,0,0,0.014184397,0,0.007092199,0,0,0,0,0,0,0,0,0,0,0.007092199,0.007092199,0,0,0,0,0,0,0,0.042553191,0,0,0.007092199,0,0,0,0,0.021276596,0,0,0,0.007092199,0.007092199,0,0,0,0.007092199,0,0,0,0,0,0.021276596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007092199,0,0,0,0,0.014184397,0,0,0,0.007092199,0,0.007092199,0,0,0,0,0,0,0,0,0,0,0.226950355,0.04964539,0,0,0.042553191,0.007092199,0.007092199,0.014184397,0.007092199,0.042553191,0.063829787,0,0.007092199,0.035460993,0.007092199,0,0.04964539,0.028368794,0.1489361702127659,0.1560283687943262
173,95909,2,"As I moseyed along the mighty Mississippi, I did observe a curious spectacle. A hound, ragged and grizzled, was engaged in a rousing debate with his own tail, chasing it in tireless circles while letting loose a chorus of baffled barks. Now, this sight did startle me, for I do declare it was the first time I had witnessed such heated discourse without a shred of sense, save for those fiery meetings held in Washington. I contemplated therewith, how the hound and politician ain't too dissimilar - one chases his tail out of instinct, the other one does it out of obstinate pride; yet, they both make a grand fuss, and neither gets anywhere fruitful. But, at the very least, we excuse the hound, for he knows no better; the politician enjoys no such leniency, for we know he does.",synthetic,twain,Act like Mark Twain and write an original paragraph utilizing his style.,gpt4,British/Irish,male,white,28,-0.827105165,0.028776978,0,0.7050359712230215,0.604316547,2.4640650406504063,0,0,0,0.007194245,0,0,0,0,0,0.007194245,0,0,0.043165468,0,0,0,0.035971223,0,0,0,0.021582734,0,0,0,0,0.014388489,0,0.007194245,0.007194245,0,0,0,0,0.007194245,0,0,0,0,0,0,0,0,0.007194245,0,0,0,0.007194245,0,0,0,0,0,0,0,0,0.007194245,0.007194245,0.050359712,0,0,0.014388489,0,0,0,0,0,0,0.021582734,0,0,0,0,0.028776978,0,0.007194245,0,0,0,0,0,0,0,0.014388489,0,0,0,0,0,0,0,0,0,0.028776978,0.007194245,0,0,0,0,0.014388489,0,0,0,0,0,0,0,0,0,0.007194245,0.007194245,0,0,0,0,0,0.021582734,0,0,0,0,0,0.007194245,0,0.007194245,0,0,0,0,0.014388489,0,0,0,0.014388489,0.014388489,0.014388489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007194245,0.007194245,0,0,0,0.007194245,0,0,0,0,0,0,0.2086330935251798,0.021582734,0,0,0.021582734,0.057553957,0.014388489,0.028776978,0.028776978,0.043165468,0.1223021582733813,0.007194245,0.007194245,0.043165468,0,0,0.064748201,0.014388489,0.1366906474820144,0.1366906474820144
174,95853,2,"I declare, securing a parcel of tranquility in this turbulent dance of life is much like trying to clutch a whirlwind in a glass jar. We dance, stumble, yet ever move forward by the same rhythmic ticking of the grand clock of existence. There's an elusive serenity that masks itself amid the everyday clatter, a tranquility that's more slippery than a greased pig at a county fair. That tranquility ain't no daisy-picking stroll in the park, mind you, it's more akin to chasing your own shadow 'round a moonless night, while all along it's been tucked snug and comfortable in your own heart-pocket. Now ain't that a pickle for the philosophizin' mind - to search wide and long for what's been right there all along?",synthetic,twain,Act like Mark Twain and write an original paragraph utilizing his style.,gpt4,British/Irish,male,white,26.2,0.3292213380336761,0,0,0.6942148760330579,0.5537190082644629,2.5017391304347827,0,0,0,0,0,0,0,0,0,0,0,0,0.066115702,0,0.016528926,0,0.008264463,0,0,0,0.016528926,0,0.008264463,0,0,0,0,0,0.008264463,0,0,0,0,0,0,0.016528926,0,0,0,0.008264463,0,0,0,0,0,0.008264463,0,0,0,0,0,0.033057851,0,0,0.008264463,0,0,0.041322314,0,0.016528926,0,0,0,0,0,0,0,0.033057851,0,0,0.008264463,0,0.016528926,0,0,0,0,0.008264463,0,0,0,0,0.008264463,0,0,0,0,0,0,0,0,0,0.033057851,0,0,0.008264463,0,0.008264463,0,0,0.008264463,0,0,0,0,0,0,0,0.008264463,0,0,0,0,0,0,0.016528926,0,0,0,0,0,0.008264463,0.016528926,0,0,0,0,0,0,0,0,0,0,0.008264463,0,0,0,0,0.016528926,0,0,0,0,0.024793388,0,0,0,0,0.016528926,0.008264463,0,0,0,0,0,0,0,0,0,0,0.2396694214876033,0,0,0,0.024793388,0,0.024793388,0.024793388,0.033057851,0.016528926,0.1157024793388429,0.008264463,0,0.05785124,0.008264463,0,0.041322314,0.016528926,0.1735537190082644,0.140495868
175,95747,2,"Well now, it was quite the sight, I must tell you. The Mississippi river, wide and full of pride, easing herself along like a grand old dame in her Sunday best. The afternoon light made molasses of the river - thick and heavy, yet sweet to the eye. Little Jimmy Baxter was squattin' down by the river's edge, hand dangling a string into that brown water, all full of dreams about catching old Catfish Joe. His dog, Rufus, was by his side, equally invested in this venture, expectant eyes fixed on the turbid water. A peeping blue jay sat up in the part-leafed cottonwood, crooning about matters only blue jays understand. Time itself seemed to slow down on such a day, as relaxed as a lazy old mule sprawled out in a field of clover, waiting for nothing in particular to happen.
",synthetic,twain,Write a paragraph from an original novel in the style of Mark Twain.,gpt4,British/Irish,male,white,20.285714285714285,0.7173681259155273,0.014285714,0.014285714,0.7357142857142858,0.6071428571428571,2.803937007874016,0,0,0,0,0,0,0,0,0.007142857,0,0,0,0.042857143,0.014285714,0.007142857,0,0.007142857,0,0,0,0.014285714,0,0.007142857,0.014285714,0,0,0,0,0.007142857,0,0,0,0,0,0,0,0,0,0,0.007142857,0,0,0,0,0,0,0,0,0,0,0.007142857,0.007142857,0,0,0,0,0.014285714,0.057142857,0,0,0,0,0,0,0,0,0,0.035714286,0,0,0,0,0.007142857,0,0,0,0,0,0,0,0,0,0,0,0.007142857,0,0,0,0,0,0,0,0.028571429,0,0,0,0,0,0.007142857,0,0.014285714,0,0,0,0.014285714,0,0,0,0,0,0,0,0,0,0,0.007142857,0,0,0,0,0,0,0,0,0,0,0,0,0.021428571,0,0,0,0,0,0.007142857,0,0.007142857,0,0,0.007142857,0,0,0,0.021428571,0,0.007142857,0,0,0,0.007142857,0,0,0,0,0,0,0,0,0,0,0.2285714285714285,0.042857143,0,0,0.021428571,0.05,0.042857143,0.028571429,0.014285714,0,0.1285714285714285,0,0,0.05,0,0,0.028571429,0.021428571,0.15,0.1214285714285714
176,94886,2,"In the twilight gloom, the castle stood, a grim sentinel midst the encircling tumult of the wild Carpathians. Shadows gathered in its moss-covered stone parapets, coiling like monstrous serpents preparing to strike. Proceeding through the fortifications was a sight to stoke dread in the most hardened hearts, yet I now had no choice. Despite my shaking hands and pulsing heart, I moved towards the colossal edifice, exhaling the frosty air that seeped into my bones. As the oak doors creaked open, a cold gust swept over meâ€”an ominous fanfare to the mysteries awaiting within. Echoes of forgotten chronicles transpired within these walls whispered an eerie hymn in my ears, as time itself seemed to oscillate between the present and the spectral relics of the centuries past.",synthetic,stoker,Write an original paragraph in the style of Bram Stoker.,gpt4,British/Irish,male,white,21.33333333333333,0.988646924,0,0,0.768,0.592,2.480102040816327,0.008,0,0.008,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0.016,0,0,0,0.016,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0.024,0.008,0.008,0,0,0,0,0.016,0.104,0,0,0,0,0,0,0,0.008,0,0.032,0,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0.008,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0.008,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0.032,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0.168,0.136,0,0,0.024,0.088,0.064,0,0,0,0.08,0,0,0.024,0,0.008,0.008,0.032,0.144,0.16
177,95840,2,"Now, follow me on this a minute, and let your minds cast off the weighty burdens of the day. Suppose yonder stars are merely diamonds strung upon the great wide canvas of the heavens, a sight reserved only for the tranquility of night. Yet man, the fretting creature that he is, while propped up under moonlight with musings higher than his station, dares attempt to reduce this celestial spectacle to mere gas balls and cosmic dust. Oh, his audacity befits only his ignorance, for what man, in his piddling wisdom, can grasp the full measure of God's creation? I have often reckoned that man is the silliest creature, for he'd likely sell off the sparkling night skies for a handful of pocket change, only then to bemoan the loss of their majesty.",synthetic,twain,Act like Mark Twain and write an original paragraph utilizing his style.,gpt4,British/Irish,male,white,26.8,-0.962231815,0.045454545,0,0.7272727272727273,0.5909090909090909,2.566666666666667,0,0,0,0,0,0,0,0.015151515,0,0,0,0,0.022727273,0,0,0,0.007575758,0,0,0,0.015151515,0,0,0.007575758,0.007575758,0,0,0,0.015151515,0,0.007575758,0,0,0.007575758,0,0.007575758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015151515,0.007575758,0,0.007575758,0,0,0.075757576,0,0,0,0,0,0,0,0,0,0.007575758,0,0,0,0,0.03030303,0,0,0,0,0.007575758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0,0,0.015151515,0.007575758,0,0,0,0,0,0,0,0,0,0,0,0.007575758,0.007575758,0,0,0,0,0,0,0,0,0,0,0.007575758,0,0,0,0,0,0,0.007575758,0,0,0,0,0,0,0,0,0.007575758,0,0,0,0,0,0,0.022727273,0,0.022727273,0,0,0,0.007575758,0,0.007575758,0,0,0,0,0,0,0,0,0.2348484848484848,0.053030303,0,0,0.053030303,0.007575758,0.007575758,0.022727273,0.022727273,0.037878788,0.068181818,0.015151515,0,0.068181818,0,0,0.022727273,0.045454545,0.1515151515151515,0.1136363636363636
178,95560,2,"In my humble observation, there ain't no topic more riddled with farce than that of human nature. Saunter down any bustling street, and you'll catch windows into folk acting out life's curious pantomime of charming foibles and preposterous contradictions. Consider dear Mr. Harper, for instance, who'll partake in no drop of alcohol, proclaiming it a poison on society, but won't ever be caught dead without that wretched tobacco-stained pipe clenched 'twixt his crooked teeth. Or ponder the conundrum of Miss Eliza who hollers on about the sanctity of church each Sunday, yet blasphemes as wild as a billy goat whenever she loses at her Tuesday night poker game. It's all as dizzying and inexplicable as a tumbleweed caught in a whirlwind, and yet, it's the very mystery that makes the whole durn spectacle so damn intriguing.",synthetic,twain,Write an original paragraph in the style of Mark Twain.,gpt4,British/Irish,male,white,28.6,0.960547924,0.007518797,0.015037594,0.7969924812030075,0.5714285714285714,2.5034188034188034,0,0,0,0,0,0.007518797,0,0,0,0.007518797,0,0,0.030075188,0.007518797,0.007518797,0.007518797,0,0,0,0,0.030075188,0,0,0.015037594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007518797,0,0,0,0,0.007518797,0,0,0,0,0.007518797,0.007518797,0.022556391,0,0,0.007518797,0,0.030075188,0.030075188,0,0.007518797,0,0,0,0,0,0,0,0.022556391,0,0,0,0,0.007518797,0,0.007518797,0,0.007518797,0,0,0,0,0,0.015037594,0,0,0,0,0,0,0,0,0,0.037593985,0,0,0,0,0,0.007518797,0,0,0,0,0,0.007518797,0,0,0,0,0.007518797,0.015037594,0,0,0,0,0.022556391,0,0,0,0,0,0.007518797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007518797,0,0,0,0,0,0,0,0.007518797,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22556391,0.030075188,0,0,0.015037594,0.015037594,0.030075188,0.015037594,0.022556391,0.030075188,0.1052631578947368,0,0,0.067669173,0.015037594,0,0.037593985,0.022556391,0.15037594,0.112781955
